,visitor,home,dates,visitor_score,home_score
2283,WAS,ORL,20140314,105,101
2284,IND,PHI,20140314,101,94
2285,MEM,TOR,20140314,86,99
2286,PHO,BOS,20140314,87,80
2287,DEN,MIA,20140314,111,107
2288,POR,NOP,20140314,111,103
2289,LAL,SAS,20140314,85,119
2290,LAC,UTA,20140314,96,87
2291,CLE,GSW,20140314,103,94
2292,MIL,NYK,20140315,94,115
2293,BRK,WAS,20140315,94,101
2294,DEN,ATL,20140315,92,97
2295,IND,DET,20140315,112,104
2296,MEM,PHI,20140315,103,77
2297,SAC,CHI,20140315,87,94
2298,CHA,MIL,20140316,101,92
2299,PHO,TOR,20140316,121,113
2300,HOU,MIA,20140316,104,113
2301,BOS,NOP,20140316,120,121
2302,SAC,MIN,20140316,102,104
2303,DAL,OKC,20140316,109,86
2304,UTA,SAS,20140316,104,122
2305,GSW,POR,20140316,113,112
2306,CLE,LAC,20140316,80,102
2307,ATL,CHA,20140317,97,83
2308,PHI,IND,20140317,90,99
2309,PHO,BRK,20140317,95,108
2310,OKC,CHI,20140317,97,85
2311,UTA,HOU,20140317,86,124
2312,BOS,DAL,20140317,89,94
2313,LAC,DEN,20140317,100,110
2314,MIA,CLE,20140318,100,96
2315,TOR,ATL,20140318,113,118
2316,MIL,POR,20140318,115,120
2317,WAS,SAC,20140318,111,117
2318,ORL,GSW,20140318,89,103
2319,CHI,PHI,20140319,102,94
2320,MIA,BOS,20140319,96,101
2321,CHA,BRK,20140319,99,104
2322,UTA,MEM,20140319,86,96
2323,TOR,NOP,20140319,107,100
2324,IND,NYK,20140319,86,92
2325,MIN,DAL,20140319,123,122
2326,DET,DEN,20140319,109,118
2327,ORL,PHO,20140319,93,109
2328,SAS,LAL,20140319,125,109
2329,OKC,CLE,20140320,102,95
2330,MIN,HOU,20140320,106,129
2331,WAS,POR,20140320,103,116
2332,MIL,GSW,20140320,110,115
2333,CHI,IND,20140321,79,91
2334,NYK,PHI,20140321,93,92
2335,OKC,TOR,20140321,119,118
2336,NOP,ATL,20140321,111,105
2337,BOS,BRK,20140321,98,114
2338,MEM,MIA,20140321,86,91
2339,DEN,DAL,20140321,106,122
2340,DET,PHO,20140321,92,98
2341,SAS,SAC,20140321,99,79
2342,WAS,LAL,20140321,117,107
2343,POR,CHA,20140322,94,124
2344,HOU,CLE,20140322,118,111
2345,PHI,CHI,20140322,81,91
2346,IND,MEM,20140322,71,82
2347,MIA,NOP,20140322,95,105
2348,ORL,UTA,20140322,88,89
2349,SAS,GSW,20140322,99,90
2350,DET,LAC,20140322,103,112
2351,ATL,TOR,20140323,86,96
2352,PHO,MIN,20140323,127,120
2353,WAS,DEN,20140323,102,105
2354,MIL,SAC,20140323,107,124
2355,BRK,DAL,20140323,107,104
2356,CLE,NYK,20140323,106,100
2357,ORL,LAL,20140323,94,103
2358,HOU,CHA,20140324,100,89
2359,PHO,ATL,20140324,102,95
2360,POR,MIA,20140324,91,93
2361,IND,CHI,20140324,77,89
2362,MIN,MEM,20140324,92,109
2363,BRK,NOP,20140324,104,109
2364,DEN,OKC,20140324,96,117
2365,PHI,SAS,20140324,91,113
2366,DET,UTA,20140324,114,94
2367,MIL,LAC,20140324,98,106
2368,TOR,CLE,20140325,100,102
2369,POR,ORL,20140325,85,95
2370,OKC,DAL,20140325,119,128
2371,NYK,LAL,20140325,96,127
2372,BRK,CHA,20140326,111,116
2373,PHO,WAS,20140326,99,93
2374,TOR,BOS,20140326,99,90
2375,CLE,DET,20140326,97,96
2376,MIA,IND,20140326,83,84
2377,ATL,MIN,20140326,83,107
2378,LAC,NOP,20140326,96,98
2379,DEN,SAS,20140326,103,108
2380,NYK,SAC,20140326,107,99
2381,MEM,UTA,20140326,91,87
2382,POR,ATL,20140327,100,85
2383,PHI,HOU,20140327,98,120
2384,LAL,MIL,20140327,105,108
2385,LAC,DAL,20140327,109,103
2386,CHA,ORL,20140328,105,110
2387,BOS,TOR,20140328,103,105
2388,IND,WAS,20140328,78,91
2389,CLE,BRK,20140328,97,108
2390,MIA,DET,20140328,110,78
2391,POR,CHI,20140328,91,74
2392,LAL,MIN,20140328,107,143
2393,UTA,NOP,20140328,95,102
2394,SAC,OKC,20140328,81,94
2395,SAS,DEN,20140328,133,102
2396,NYK,PHO,20140328,88,112
2397,MEM,GSW,20140328,93,100
2398,DET,PHI,20140329,98,123
2399,LAC,HOU,20140329,118,107
2400,ATL,WAS,20140329,97,101
2401,SAC,DAL,20140329,100,103
2402,MIA,MIL,20140329,88,67
2403,NOP,SAS,20140329,80,96
2404,IND,CLE,20140330,76,90
2405,UTA,OKC,20140330,96,116
2406,MIN,BRK,20140330,99,114
2407,TOR,ORL,20140330,98,93
2408,CHI,BOS,20140330,107,102
2409,NYK,GSW,20140330,89,84
2410,MEM,POR,20140330,98,105
2411,PHO,LAL,20140330,99,115
2412,WAS,CHA,20140331,94,100
2413,SAS,IND,20140331,103,77
2414,PHI,ATL,20140331,95,103
2415,MIL,DET,20140331,111,116
2416,TOR,MIA,20140331,83,93
2417,BOS,CHI,20140331,80,94
2418,LAC,MIN,20140331,114,104
2419,SAC,NOP,20140331,102,97
2420,MEM,DEN,20140331,94,92
2421,NYK,UTA,20140331,92,83
2422,HOU,BRK,20140401,96,105
2423,GSW,DAL,20140401,122,120
2424,POR,LAL,20140401,124,112
2425,DET,IND,20140402,94,101
2426,BRK,NYK,20140402,81,110
2427,CLE,ORL,20140402,119,98
2428,CHA,PHI,20140402,123,93
2429,HOU,TOR,20140402,103,107
2430,BOS,WAS,20140402,92,118
2431,CHI,ATL,20140402,105,92
2432,MIL,MIA,20140402,77,96
2433,MEM,MIN,20140402,88,102
2434,GSW,SAS,20140402,90,111
2435,NOP,DEN,20140402,107,137
2436,LAC,PHO,20140402,112,108
2437,LAL,SAC,20140402,102,107
2438,SAS,OKC,20140403,94,106
2439,DAL,LAC,20140403,113,107
2440,ORL,CHA,20140404,80,91
2441,DEN,MEM,20140404,92,100
2442,IND,TOR,20140404,94,102
2443,CLE,ATL,20140404,98,117
2444,PHI,BOS,20140404,111,102
2445,DET,BRK,20140404,104,116
2446,MIN,MIA,20140404,122,121
2447,WAS,NYK,20140404,90,89
2448,MIL,CHI,20140404,90,102
2449,NOP,UTA,20140404,96,100
2450,OKC,HOU,20140404,107,111
2451,PHO,POR,20140404,109,93
2452,SAC,GSW,20140404,69,102
2453,DAL,LAL,20140404,107,95
2454,MIN,ORL,20140405,92,100
2455,CHI,WAS,20140405,96,78
2456,CHA,CLE,20140405,96,94
2457,BOS,DET,20140405,111,115
2458,BRK,PHI,20140405,105,101
2459,TOR,MIL,20140405,102,98
2460,NYK,MIA,20140406,91,102
2461,LAL,LAC,20140406,97,120
2462,ATL,IND,20140406,107,88
2463,DAL,SAC,20140406,93,91
2464,DEN,HOU,20140406,125,130
2465,MEM,SAS,20140406,92,112
2466,UTA,GSW,20140406,102,130
2467,OKC,PHO,20140406,115,122
2468,NOP,POR,20140406,94,100
2469,DET,ATL,20140408,102,95
2470,BRK,MIA,20140408,88,87
2471,SAS,MIN,20140408,91,110
2472,DAL,UTA,20140408,95,83
2473,OKC,SAC,20140408,107,92
2474,HOU,LAL,20140408,145,130
2475,DET,CLE,20140409,100,122
2476,BRK,ORL,20140409,111,115
2477,PHI,TOR,20140409,114,125
2478,CHA,WAS,20140409,94,88
2479,BOS,ATL,20140409,97,105
2480,MIA,MEM,20140409,102,107
2481,IND,MIL,20140409,104,102
2482,CHI,MIN,20140409,102,87
2483,PHO,NOP,20140409,94,88
2484,HOU,DEN,20140409,116,123
2485,SAC,POR,20140409,99,100
2486,OKC,LAC,20140409,107,101
2487,SAS,DAL,20140410,109,100
2488,DEN,GSW,20140410,100,99
